keyword	low_search_volume	YEAR	VAR	VAL	n	hits_min	hits_mean	hits_median	hits_max	hits_sum	hits_asinh_mean	hits_asinh_sum	UID
Amsterdam	FALSE	2008	SUBREGION	Northern Africa	7	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Northern America	5	0	0.4	0	1	2	0.352	1.762	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Northern Europe	15	0	1.667	0	8	25	0.818	12.263	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Polynesia	8	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	South America	13	0	0.115	0	1	1.5	0.105	1.362	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	South-Eastern Asia	11	0	0.182	0	2	2	0.131	1.444	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Southern Africa	5	0	0.4	0	2	2	0.289	1.444	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Southern Asia	9	0	0.111	0	1	1	0.098	0.881	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Southern Europe	16	0	0.875	0	4	14	0.521	8.333	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Western Africa	17	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Western Asia	18	0	0.278	0	2	5	0.209	3.769	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION	Western Europe	9	0	14	4	100	126	1.987	17.886	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2008	SUBREGION		17	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Australia and New Zealand	4	0	0.75	1	1	3	0.661	2.643	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Caribbean	25	0	1.52	1	17	38	0.781	19.537	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Central America	8	0.5	0.75	0.75	1	6	0.681	5.448	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Central Asia	5	0	1.8	1	5	9	1.104	5.518	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Eastern Africa	18	0	1.528	1.5	4	27.5	1.043	18.774	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Eastern Asia	8	0	0.625	0.5	1	5	0.571	4.567	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Eastern Europe	10	1	1.4	1	3	14	1.087	10.873	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Melanesia	5	0	0.8	1	2	4	0.641	3.206	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Micronesia	7	0	0.143	0	1	1	0.126	0.881	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Middle Africa	7	0	0.429	0	1	3	0.378	2.643	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Northern Africa	7	0	0.714	1	1	5	0.641	4.486	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Northern America	5	0	1	1	3	5	0.716	3.58	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Northern Europe	15	0	2.6	3	8	39	1.369	20.536	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Polynesia	8	0	0.125	0	1	1	0.11	0.881	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	South America	13	0	2.192	0.5	20	28.5	0.857	11.144	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	South-Eastern Asia	11	0.5	1.409	1	4	15.5	1.019	11.205	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Southern Africa	5	0	1	1	2	5	0.754	3.769	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Southern Asia	9	0.5	1.167	1	2	10.5	0.962	8.655	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Southern Europe	16	0	2.562	2	7	41	1.468	23.485	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Western Africa	17	0	1.647	1	6	28	0.973	16.544999999999998	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Western Asia	18	0.5	1.556	1	5	28	1.101	19.815	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION	Western Europe	9	2	15	4	100	135	2.466	22.196	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	TRUE	2008	SUBREGION		17	0	1.059	0	7	18	0.561	9.541	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Australia and New Zealand	4	0	6.5	8	10	26	2.138	8.55	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Caribbean	25	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Central America	8	0	0.125	0	1	1	0.11	0.881	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Central Asia	5	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Eastern Africa	18	0	12.222	0	100	220	0.815	14.666	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Eastern Asia	8	0	2.125	1	7	17	1.067	8.536	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Eastern Europe	10	0	2.5	3	6	25	1.352	13.52	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Melanesia	5	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Micronesia	7	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Middle Africa	7	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Northern Africa	7	0	0.429	0	3	3	0.26	1.818	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Northern America	5	0	2.8	0	8	14	1.054	5.268	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Northern Europe	15	0	4.067	4	14	61	1.511	22.672	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Polynesia	8	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	South America	13	0	0.231	0	1	3	0.203	2.643	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	South-Eastern Asia	11	0	2.818	0	10	31	1.087	11.959	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Southern Africa	5	0	3.6	0	18	18	0.717	3.584	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Southern Asia	9	0	2.667	0	10	24	0.899	8.091000000000001	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Southern Europe	16	0	1.875	0	9	30	0.895	14.318	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Western Africa	17	0	5.471	0	63	93	0.525	8.931000000000001	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Western Asia	18	0	1	0	10	18	0.424	7.635	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION	Western Europe	9	0	11.778	3	66	106	2.01	18.094	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	FALSE	2008	SUBREGION		17	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Australia and New Zealand	4	0	6.5	8	10	26	2.138	8.55	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Caribbean	25	0	10.44	6	78	261	2.069	51.713	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Central America	8	1	2.625	2.5	4	21	1.594	12.753	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Central Asia	5	0	10	11	17	50	2.533	12.666	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Eastern Africa	18	0	30.333	29	100	546	3.232	58.177	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Eastern Asia	8	0	3.625	3	9	29	1.656	13.247	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Eastern Europe	10	2	4.1	3	8	41	2.043	20.426	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Melanesia	5	2	20.2	11	53	101	3.174	15.870999999999999	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Micronesia	7	0	0.571	0	4	4	0.299	2.095	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Middle Africa	7	0	4.857	0	19	34	1.278	8.948	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Northern Africa	7	0	3.429	2	10	24	1.524	10.666	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Northern America	5	0	5.8	6	15	29	1.734	8.67	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Northern Europe	15	0	5.6	5	14	84	1.93	28.945	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Polynesia	8	0	6.375	0	46	51	0.854	6.834	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	South America	13	0	7.077	1	48	92	1.435	18.659	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	South-Eastern Asia	11	0	6.545	5	19	72	2.23	24.528	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Southern Africa	5	0	19.4	18	44	97	3.021	15.106	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Southern Asia	9	4	18.556	11	57	167	3.328	29.953	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Southern Europe	16	0	5.312	4.5	17	85	1.915	30.647	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Western Africa	17	0	21.588	9	93	367	2.39	40.622	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Western Asia	18	1	8	5	35	144	2.462	44.31	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION	Western Europe	9	1	13.889	6	66	125	2.65	23.846	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Netherlands	TRUE	2008	SUBREGION		17	0	1.588	0	13	27	0.537	9.129	e59554ea-c8bd-4cf7-a860-6e8d712b1062
Amsterdam	FALSE	2009	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Australia and New Zealand	4	0	0.5	0.5	1	2	0.44	1.762	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Caribbean	25	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Central America	8	0	0.062	0	0.5	0.5	0.06	0.481	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Central Asia	5	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Eastern Africa	18	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Eastern Asia	8	0	0.062	0	0.5	0.5	0.06	0.481	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Eastern Europe	10	0	0.9	1	2	9	0.698	6.975	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Melanesia	5	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Micronesia	7	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Middle Africa	7	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Northern Africa	7	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Northern America	5	0	0.4	0	1	2	0.352	1.762	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Northern Europe	15	0	1.333	0	6	20	0.741	11.111	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Polynesia	8	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	South America	13	0	0.077	0	0.5	1	0.074	0.962	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	South-Eastern Asia	11	0	0.091	0	1	1	0.08	0.881	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Southern Africa	5	0	0.4	0	2	2	0.289	1.444	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Southern Asia	9	0	0.111	0	1	1	0.098	0.881	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Southern Europe	16	0	0.562	0	3	9	0.373	5.961	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Western Africa	17	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Western Asia	18	0	0.222	0	2	4	0.178	3.206	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION	Western Europe	9	0	13.778	3	100	124	1.94	17.457	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	FALSE	2009	SUBREGION		17	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Australia and New Zealand	4	0	0.75	1	1	3	0.661	2.643	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Caribbean	25	0	1.82	1	14	45.5	0.872	21.789	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Central America	8	0.5	0.688	0.5	1	5.5	0.631	5.048	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Central Asia	5	0.5	1.5	1	3	7.5	1.101	5.505	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Eastern Africa	18	0	1.278	1	3	23	0.918	16.516	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Eastern Asia	8	0	0.688	0.75	1	5.5	0.621	4.967	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Eastern Europe	10	0.5	1.2	1	2	12	0.97	9.699	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Melanesia	5	0	0.6	1	1	3	0.529	2.643	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Micronesia	7	0	0.071	0	0.5	0.5	0.069	0.481	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Middle Africa	7	0	0.429	0	1	3	0.378	2.643	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Northern Africa	7	0	0.643	0.5	1	4.5	0.584	4.086	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Northern America	5	0	1.2	1	4	6	0.771	3.857	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Northern Europe	15	0	2	2	6	30	1.209	18.142	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Polynesia	8	0	0.75	0	5	6	0.399	3.1929999999999996	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	South America	13	0	1.962	0.5	17	25.5	0.812	10.555	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	South-Eastern Asia	11	0.5	1.091	1	4	12	0.846	9.305	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Southern Africa	5	1	2	2	3	10	1.406	7.031	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Southern Asia	9	0	0.833	1	1	7.5	0.739	6.648	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Southern Europe	16	0	1.938	2	4	31	1.274	20.388	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Western Africa	17	0	1.324	1	5	22.5	0.886	15.068999999999999	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Western Asia	18	0.5	1.25	1	4	22.5	0.962	17.324	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION	Western Europe	9	2	14.778	4	100	133	2.429	21.864	577271bf-1254-4305-b84e-7f5b0c55e9da
Amsterdam	TRUE	2009	SUBREGION		17	0	0.588	0	6	10	0.359	6.0969999999999995	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Australia and New Zealand	4	0	6.75	9	9	27	2.17	8.678999999999998	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Caribbean	25	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Central America	8	0	0.125	0	1	1	0.11	0.881	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Central Asia	5	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Eastern Africa	18	0	12.5	0	100	225	0.826	14.873000000000001	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Eastern Asia	8	0	2.375	1	8	19	1.106	8.847999999999999	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Eastern Europe	10	0	2.5	2	6	25	1.383	13.833	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Melanesia	5	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Micronesia	7	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Middle Africa	7	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Northern Africa	7	0	0.286	0	2	2	0.206	1.444	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Northern America	5	0	2.6	0	7	13	1.027	5.136	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Northern Europe	15	0	4	4	13	60	1.494	22.417	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Polynesia	8	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	South America	13	0	0.308	0	1	4	0.271	3.524	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	South-Eastern Asia	11	0	2.727	1	12	30	1.068	11.748000000000001	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Southern Africa	5	0	3.6	0	18	18	0.717	3.584	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Southern Asia	9	0	2.333	0	10	21	0.844	7.5920000000000005	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Southern Europe	16	0	1.312	0	8	21	0.677	10.832	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Western Africa	17	0	4.941	0	54	84	0.516	8.777000000000001	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Western Asia	18	0	0.778	0	9	14	0.326	5.869	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION	Western Europe	9	0	12.889	3	75	116	2.054	18.486	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	FALSE	2009	SUBREGION		17	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Antarctica	1	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Australia and New Zealand	4	0	6	8	8	24	2.082	8.328	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Caribbean	25	0	10.92	6	67	273	2.169	54.216	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Central America	8	1	3	2.5	9	24	1.625	12.997	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Central Asia	5	0	10.2	8	25	51	2.452	12.26	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Eastern Africa	18	0	27.944	26.5	82	503	3.01	54.186	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Eastern Asia	8	0	4	4	10	32	1.731	13.846	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Eastern Europe	10	1	3.1	3	5	31	1.766	17.663	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Melanesia	5	0	15.6	19	28	78	2.836	14.18	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Micronesia	7	0	1	0	7	7	0.378	2.644	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Middle Africa	7	0	3.714	0	19	26	1.079	7.551	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Northern Africa	7	0	2.571	2	9	18	1.337	9.361	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Northern America	5	0	4.2	5	10	21	1.56	7.802	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Northern Europe	15	0	4.4	4	11	66	1.761	26.415	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Polynesia	8	0	4.375	0	35	35	0.531	4.249	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	Seven seas (open ocean)	3	0	0	0	0	0	0	0	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	South America	13	0	5.692	1	50	74	1.385	18.008	577271bf-1254-4305-b84e-7f5b0c55e9da
Netherlands	TRUE	2009	SUBREGION	South-Eastern Asia	11	1	8.909	5	39	98	2.393	26.324	577271bf-1254-4305-b84e-7f5b0c55e9da
